source_artifact,schema_version,method,seed,run_segment,global_step,wall_time_seconds,selected_candidate_id,selected_k,selected_event_rank,selected_source,selected_modules,selected_module_count,rank_increments,pre_total_active_rank,post_total_active_rank,total_active_rank,pre_active_parameter_count,post_active_parameter_count,active_model_parameter_count,runtime_trainable_parameter_count,target_active_parameter_count,budget_used,remaining_hard_budget,zero_rank_patience,zero_growth,allocation_stopped,stop_reason
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed44_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,44,0,1000,1042.1218913030007,candidate_006,0,0,calibrated_zero_rank,[],0,{},94,94,94,812640,812640,812640,812640,879435,812640,66795,2,true,true,zero_rank_patience_exhausted
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed44_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,44,0,1100,1120.8021274740004,,0,0,allocation_stopped_consolidation,[],0,{},94,94,94,812640,812640,812640,812640,879435,812640,66795,2,true,true,zero_rank_patience_exhausted
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed44_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,44,0,1200,1201.4129340430009,,0,0,allocation_stopped_consolidation,[],0,{},94,94,94,812640,812640,812640,812640,879435,812640,66795,2,true,true,zero_rank_patience_exhausted
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed44_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,44,0,1300,1285.133450808,,0,0,allocation_stopped_consolidation,[],0,{},94,94,94,812640,812640,812640,812640,879435,812640,66795,2,true,true,zero_rank_patience_exhausted
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed44_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,44,0,1400,1363.746147195001,,0,0,allocation_stopped_consolidation,[],0,{},94,94,94,812640,812640,812640,812640,879435,812640,66795,2,true,true,zero_rank_patience_exhausted
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed44_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,44,0,1500,1443.7657741470011,,0,0,allocation_stopped_consolidation,[],0,{},94,94,94,812640,812640,812640,812640,879435,812640,66795,2,true,true,zero_rank_patience_exhausted
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed44_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,44,0,1600,1526.8908837060007,,0,0,allocation_stopped_consolidation,[],0,{},94,94,94,812640,812640,812640,812640,879435,812640,66795,2,true,true,zero_rank_patience_exhausted
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed44_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,44,0,1700,1606.5161867690003,,0,0,allocation_stopped_consolidation,[],0,{},94,94,94,812640,812640,812640,812640,879435,812640,66795,2,true,true,zero_rank_patience_exhausted
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed44_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,44,0,1800,1685.0250047549998,,0,0,allocation_stopped_consolidation,[],0,{},94,94,94,812640,812640,812640,812640,879435,812640,66795,2,true,true,zero_rank_patience_exhausted
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed44_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,44,0,1900,1764.1154400289997,,0,0,allocation_stopped_consolidation,[],0,{},94,94,94,812640,812640,812640,812640,879435,812640,66795,2,true,true,zero_rank_patience_exhausted
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed45_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,45,0,200,188.1625049310005,candidate_004,3,3,calibrated_global_ga,"[""deberta.encoder.layer.0.attention.output.dense"",""deberta.encoder.layer.6.attention.self.value_proj"",""deberta.encoder.layer.10.attention.self.value_proj""]",3,"{""deberta.encoder.layer.0.attention.output.dense"":1,""deberta.encoder.layer.10.attention.self.value_proj"":1,""deberta.encoder.layer.6.attention.self.value_proj"":1}",72,75,75,758090,762701,762701,928589,877270,762701,114569,0,false,false,
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed45_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,45,0,300,289.5959263530003,candidate_006,0,0,calibrated_zero_rank,[],0,{},75,75,75,762701,762701,762701,928589,877270,762701,114569,1,true,false,
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed45_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,45,0,400,395.07461313100066,candidate_004,3,3,calibrated_global_ga,"[""deberta.encoder.layer.3.intermediate.dense"",""deberta.encoder.layer.5.attention.self.value_proj"",""deberta.encoder.layer.7.intermediate.dense""]",3,"{""deberta.encoder.layer.3.intermediate.dense"":1,""deberta.encoder.layer.5.attention.self.value_proj"":1,""deberta.encoder.layer.7.intermediate.dense"":1}",75,78,78,762701,771920,771920,937808,877270,771920,105350,0,false,false,
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed45_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,45,0,500,499.6730419310006,candidate_003,1,1,calibrated_greedy_neighborhood,"[""deberta.encoder.layer.6.attention.self.value_proj""]",1,"{""deberta.encoder.layer.6.attention.self.value_proj"":1}",78,79,79,771920,773457,773457,939345,877270,773457,103813,0,false,false,
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed45_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,45,0,600,600.3304230760004,candidate_000,5,5,calibrated_greedy_anchor,"[""deberta.encoder.layer.1.intermediate.dense"",""deberta.encoder.layer.2.intermediate.dense"",""deberta.encoder.layer.4.intermediate.dense"",""deberta.encoder.layer.9.attention.self.value_proj"",""deberta.encoder.layer.9.intermediate.dense""]",5,"{""deberta.encoder.layer.1.intermediate.dense"":1,""deberta.encoder.layer.2.intermediate.dense"":1,""deberta.encoder.layer.4.intermediate.dense"":1,""deberta.encoder.layer.9.attention.self.value_proj"":1,""deberta.encoder.layer.9.intermediate.dense"":1}",79,84,84,773457,790358,790358,956246,877270,790358,86912,0,false,false,
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed45_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,45,0,700,707.6649290620007,candidate_000,5,5,calibrated_greedy_anchor,"[""deberta.encoder.layer.4.intermediate.dense"",""deberta.encoder.layer.6.intermediate.dense"",""deberta.encoder.layer.7.attention.self.value_proj"",""deberta.encoder.layer.7.attention.output.dense"",""deberta.encoder.layer.7.intermediate.dense""]",5,"{""deberta.encoder.layer.4.intermediate.dense"":1,""deberta.encoder.layer.6.intermediate.dense"":1,""deberta.encoder.layer.7.attention.output.dense"":1,""deberta.encoder.layer.7.attention.self.value_proj"":1,""deberta.encoder.layer.7.intermediate.dense"":1}",84,89,89,790358,804955,804955,970843,877270,804955,72315,0,false,false,
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed45_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,45,0,800,810.085940672001,candidate_004,4,4,calibrated_global_ga,"[""deberta.encoder.layer.3.attention.output.dense"",""deberta.encoder.layer.7.attention.output.dense"",""deberta.encoder.layer.8.intermediate.dense"",""deberta.encoder.layer.9.attention.self.query_proj""]",4,"{""deberta.encoder.layer.3.attention.output.dense"":1,""deberta.encoder.layer.7.attention.output.dense"":1,""deberta.encoder.layer.8.intermediate.dense"":1,""deberta.encoder.layer.9.attention.self.query_proj"":1}",89,93,93,804955,813407,813407,979295,877270,813407,63863,0,false,false,
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed45_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,45,0,900,914.5792935590016,candidate_001,1,1,calibrated_greedy_neighborhood,"[""deberta.encoder.layer.7.attention.self.value_proj""]",1,"{""deberta.encoder.layer.7.attention.self.value_proj"":1}",93,94,94,813407,814944,814944,980832,877270,814944,62326,0,false,false,
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed45_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,45,0,1000,1020.2968575210016,candidate_005,1,1,calibrated_greedy_neighborhood,"[""deberta.encoder.layer.8.attention.self.query_proj""]",1,"{""deberta.encoder.layer.8.attention.self.query_proj"":1}",94,95,95,814944,816481,816481,982369,877270,816481,60789,0,false,false,
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed45_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,45,0,1100,1126.2055922500003,candidate_001,2,2,calibrated_greedy_neighborhood,"[""deberta.encoder.layer.6.attention.output.dense"",""deberta.encoder.layer.7.intermediate.dense""]",2,"{""deberta.encoder.layer.6.attention.output.dense"":1,""deberta.encoder.layer.7.intermediate.dense"":1}",95,97,97,816481,821859,821859,987747,877270,821859,55411,0,false,false,
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed45_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,45,0,1200,1232.4944035070002,candidate_006,0,0,calibrated_zero_rank,[],0,{},97,97,97,821859,821859,821859,987747,877270,821859,55411,1,true,false,
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed45_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,45,0,1300,1337.0066813180001,candidate_003,1,1,calibrated_greedy_neighborhood,"[""deberta.encoder.layer.3.attention.output.dense""]",1,"{""deberta.encoder.layer.3.attention.output.dense"":1}",97,98,98,821859,823396,823396,989284,877270,823396,53874,0,false,false,
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed45_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,45,0,1400,1446.0632383500015,candidate_003,1,1,calibrated_greedy_neighborhood,"[""deberta.encoder.layer.3.attention.output.dense""]",1,"{""deberta.encoder.layer.3.attention.output.dense"":1}",98,99,99,823396,824933,824933,990821,877270,824933,52337,0,false,false,
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed45_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,45,0,1500,1548.4026009380013,candidate_004,4,4,calibrated_global_ga,"[""deberta.encoder.layer.1.attention.self.query_proj"",""deberta.encoder.layer.1.intermediate.dense"",""deberta.encoder.layer.5.intermediate.dense"",""deberta.encoder.layer.6.attention.self.query_proj""]",4,"{""deberta.encoder.layer.1.attention.self.query_proj"":1,""deberta.encoder.layer.1.intermediate.dense"":1,""deberta.encoder.layer.5.intermediate.dense"":1,""deberta.encoder.layer.6.attention.self.query_proj"":1}",99,103,103,824933,835689,835689,1001577,877270,835689,41581,0,false,false,
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed45_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,45,0,1600,1654.5450389320013,candidate_006,0,0,calibrated_zero_rank,[],0,{},103,103,103,835689,835689,835689,1001577,877270,835689,41581,1,true,false,
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed45_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,45,0,1700,1737.056514793001,,0,0,allocation_stopped_consolidation,[],0,{},103,103,103,835689,835689,835689,835689,877270,835689,41581,1,true,true,minimum_consolidation_window
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed45_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,45,0,1800,1814.886108058001,,0,0,allocation_stopped_consolidation,[],0,{},103,103,103,835689,835689,835689,835689,877270,835689,41581,1,true,true,minimum_consolidation_window
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed45_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,45,0,1900,1896.3232843560017,,0,0,allocation_stopped_consolidation,[],0,{},103,103,103,835689,835689,835689,835689,877270,835689,41581,1,true,true,minimum_consolidation_window
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed46_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,46,0,200,188.84783279500016,candidate_006,0,0,calibrated_zero_rank,[],0,{},72,72,72,758090,758090,758090,923978,877270,758090,119180,1,true,false,
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed46_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,46,0,300,294.2268333279999,candidate_006,0,0,calibrated_zero_rank,[],0,{},72,72,72,758090,758090,758090,758090,877270,758090,119180,2,true,true,zero_rank_patience_exhausted
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed46_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,46,0,400,373.93553249100023,,0,0,allocation_stopped_consolidation,[],0,{},72,72,72,758090,758090,758090,758090,877270,758090,119180,2,true,true,zero_rank_patience_exhausted
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed46_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,46,0,500,455.75597991199993,,0,0,allocation_stopped_consolidation,[],0,{},72,72,72,758090,758090,758090,758090,877270,758090,119180,2,true,true,zero_rank_patience_exhausted
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed46_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,46,0,600,536.58004815,,0,0,allocation_stopped_consolidation,[],0,{},72,72,72,758090,758090,758090,758090,877270,758090,119180,2,true,true,zero_rank_patience_exhausted
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed46_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,46,0,700,616.8406828719999,,0,0,allocation_stopped_consolidation,[],0,{},72,72,72,758090,758090,758090,758090,877270,758090,119180,2,true,true,zero_rank_patience_exhausted
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed46_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,46,0,800,698.7103772800001,,0,0,allocation_stopped_consolidation,[],0,{},72,72,72,758090,758090,758090,758090,877270,758090,119180,2,true,true,zero_rank_patience_exhausted
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed46_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,46,0,900,779.731724576,,0,0,allocation_stopped_consolidation,[],0,{},72,72,72,758090,758090,758090,758090,877270,758090,119180,2,true,true,zero_rank_patience_exhausted
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed46_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,46,0,1000,859.8566971280002,,0,0,allocation_stopped_consolidation,[],0,{},72,72,72,758090,758090,758090,758090,877270,758090,119180,2,true,true,zero_rank_patience_exhausted
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed46_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,46,0,1100,940.1242131670001,,0,0,allocation_stopped_consolidation,[],0,{},72,72,72,758090,758090,758090,758090,877270,758090,119180,2,true,true,zero_rank_patience_exhausted
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed46_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,46,0,1200,1021.5144564049997,,0,0,allocation_stopped_consolidation,[],0,{},72,72,72,758090,758090,758090,758090,877270,758090,119180,2,true,true,zero_rank_patience_exhausted
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed46_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,46,0,1300,1102.3293077990002,,0,0,allocation_stopped_consolidation,[],0,{},72,72,72,758090,758090,758090,758090,877270,758090,119180,2,true,true,zero_rank_patience_exhausted
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed46_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,46,0,1400,1182.3026045340002,,0,0,allocation_stopped_consolidation,[],0,{},72,72,72,758090,758090,758090,758090,877270,758090,119180,2,true,true,zero_rank_patience_exhausted
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed46_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,46,0,1500,1263.9310371479996,,0,0,allocation_stopped_consolidation,[],0,{},72,72,72,758090,758090,758090,758090,877270,758090,119180,2,true,true,zero_rank_patience_exhausted
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed46_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,46,0,1600,1341.155055798,,0,0,allocation_stopped_consolidation,[],0,{},72,72,72,758090,758090,758090,758090,877270,758090,119180,2,true,true,zero_rank_patience_exhausted
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed46_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,46,0,1700,1421.638879786,,0,0,allocation_stopped_consolidation,[],0,{},72,72,72,758090,758090,758090,758090,877270,758090,119180,2,true,true,zero_rank_patience_exhausted
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed46_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,46,0,1800,1502.7337880329997,,0,0,allocation_stopped_consolidation,[],0,{},72,72,72,758090,758090,758090,758090,877270,758090,119180,2,true,true,zero_rank_patience_exhausted
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed46_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,46,0,1900,1582.7875308069997,,0,0,allocation_stopped_consolidation,[],0,{},72,72,72,758090,758090,758090,758090,877270,758090,119180,2,true,true,zero_rank_patience_exhausted
NLU/output/glue/rte_allocator/greedy/ali_last_seed41/telemetry.jsonl,rank_telemetry.v1,greedy,41,0,200,153.59079957700123,,5,5,greedy_importance,"[""deberta.encoder.layer.5.attention.output.dense"",""deberta.encoder.layer.5.intermediate.dense"",""deberta.encoder.layer.7.attention.self.value_proj"",""deberta.encoder.layer.8.intermediate.dense"",""deberta.encoder.layer.9.attention.output.dense""]",5,"{""deberta.encoder.layer.5.attention.output.dense"":1,""deberta.encoder.layer.5.intermediate.dense"":1,""deberta.encoder.layer.7.attention.self.value_proj"":1,""deberta.encoder.layer.8.intermediate.dense"":1,""deberta.encoder.layer.9.attention.output.dense"":1}",72,77,77,758090,770383,770383,936271,,,,,false,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed41/telemetry.jsonl,rank_telemetry.v1,greedy,41,0,300,230.59720594600003,,5,5,greedy_importance,"[""deberta.encoder.layer.7.attention.self.value_proj"",""deberta.encoder.layer.7.intermediate.dense"",""deberta.encoder.layer.8.intermediate.dense"",""deberta.encoder.layer.9.intermediate.dense"",""deberta.encoder.layer.11.attention.self.key_proj""]",5,"{""deberta.encoder.layer.11.attention.self.key_proj"":1,""deberta.encoder.layer.7.attention.self.value_proj"":1,""deberta.encoder.layer.7.intermediate.dense"":1,""deberta.encoder.layer.8.intermediate.dense"":1,""deberta.encoder.layer.9.intermediate.dense"":1}",77,82,82,770383,784980,784980,950868,,,,,false,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed41/telemetry.jsonl,rank_telemetry.v1,greedy,41,0,400,306.4052773500007,,5,5,greedy_importance,"[""deberta.encoder.layer.4.attention.self.value_proj"",""deberta.encoder.layer.4.intermediate.dense"",""deberta.encoder.layer.8.attention.output.dense"",""deberta.encoder.layer.9.attention.self.value_proj"",""deberta.encoder.layer.11.attention.self.value_proj""]",5,"{""deberta.encoder.layer.11.attention.self.value_proj"":1,""deberta.encoder.layer.4.attention.self.value_proj"":1,""deberta.encoder.layer.4.intermediate.dense"":1,""deberta.encoder.layer.8.attention.output.dense"":1,""deberta.encoder.layer.9.attention.self.value_proj"":1}",82,87,87,784980,794969,794969,960857,,,,,false,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed41/telemetry.jsonl,rank_telemetry.v1,greedy,41,0,500,384.5796332230002,,5,5,greedy_importance,"[""deberta.encoder.layer.1.intermediate.dense"",""deberta.encoder.layer.5.attention.output.dense"",""deberta.encoder.layer.5.intermediate.dense"",""deberta.encoder.layer.8.attention.self.value_proj"",""deberta.encoder.layer.9.intermediate.dense""]",5,"{""deberta.encoder.layer.1.intermediate.dense"":1,""deberta.encoder.layer.5.attention.output.dense"":1,""deberta.encoder.layer.5.intermediate.dense"":1,""deberta.encoder.layer.8.attention.self.value_proj"":1,""deberta.encoder.layer.9.intermediate.dense"":1}",87,92,92,794969,809566,809566,975454,,,,,false,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed41/telemetry.jsonl,rank_telemetry.v1,greedy,41,0,600,462.75524664800105,,5,5,greedy_importance,"[""deberta.encoder.layer.4.intermediate.dense"",""deberta.encoder.layer.5.intermediate.dense"",""deberta.encoder.layer.7.attention.self.value_proj"",""deberta.encoder.layer.7.intermediate.dense"",""deberta.encoder.layer.9.attention.output.dense""]",5,"{""deberta.encoder.layer.4.intermediate.dense"":1,""deberta.encoder.layer.5.intermediate.dense"":1,""deberta.encoder.layer.7.attention.self.value_proj"":1,""deberta.encoder.layer.7.intermediate.dense"":1,""deberta.encoder.layer.9.attention.output.dense"":1}",92,97,97,809566,824163,824163,990051,,,,,false,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed41/telemetry.jsonl,rank_telemetry.v1,greedy,41,0,700,538.7665184590005,,5,5,greedy_importance,"[""deberta.encoder.layer.3.attention.self.key_proj"",""deberta.encoder.layer.3.attention.self.value_proj"",""deberta.encoder.layer.6.attention.output.dense"",""deberta.encoder.layer.6.intermediate.dense"",""deberta.encoder.layer.7.attention.output.dense""]",5,"{""deberta.encoder.layer.3.attention.self.key_proj"":1,""deberta.encoder.layer.3.attention.self.value_proj"":1,""deberta.encoder.layer.6.attention.output.dense"":1,""deberta.encoder.layer.6.intermediate.dense"":1,""deberta.encoder.layer.7.attention.output.dense"":1}",97,102,102,824163,834152,834152,1000040,,,,,false,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed41/telemetry.jsonl,rank_telemetry.v1,greedy,41,0,800,616.1184159950008,,5,5,greedy_importance,"[""deberta.encoder.layer.4.attention.output.dense"",""deberta.encoder.layer.8.intermediate.dense"",""deberta.encoder.layer.9.attention.self.key_proj"",""deberta.encoder.layer.10.attention.self.key_proj"",""deberta.encoder.layer.11.attention.self.value_proj""]",5,"{""deberta.encoder.layer.10.attention.self.key_proj"":1,""deberta.encoder.layer.11.attention.self.value_proj"":1,""deberta.encoder.layer.4.attention.output.dense"":1,""deberta.encoder.layer.8.intermediate.dense"":1,""deberta.encoder.layer.9.attention.self.key_proj"":1}",102,107,107,834152,844141,844141,1010029,,,,,false,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed41/telemetry.jsonl,rank_telemetry.v1,greedy,41,0,900,694.6367088850002,,5,5,greedy_importance,"[""deberta.encoder.layer.5.intermediate.dense"",""deberta.encoder.layer.7.intermediate.dense"",""deberta.encoder.layer.8.attention.self.query_proj"",""deberta.encoder.layer.8.attention.self.key_proj"",""deberta.encoder.layer.9.attention.self.value_proj""]",5,"{""deberta.encoder.layer.5.intermediate.dense"":1,""deberta.encoder.layer.7.intermediate.dense"":1,""deberta.encoder.layer.8.attention.self.key_proj"":1,""deberta.encoder.layer.8.attention.self.query_proj"":1,""deberta.encoder.layer.9.attention.self.value_proj"":1}",107,112,112,844141,856434,856434,1022322,,,,,false,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed41/telemetry.jsonl,rank_telemetry.v1,greedy,41,0,1000,771.5835880390023,,5,5,greedy_importance,"[""deberta.encoder.layer.4.intermediate.dense"",""deberta.encoder.layer.5.attention.output.dense"",""deberta.encoder.layer.7.attention.self.value_proj"",""deberta.encoder.layer.8.attention.output.dense"",""deberta.encoder.layer.11.attention.self.key_proj""]",5,"{""deberta.encoder.layer.11.attention.self.key_proj"":1,""deberta.encoder.layer.4.intermediate.dense"":1,""deberta.encoder.layer.5.attention.output.dense"":1,""deberta.encoder.layer.7.attention.self.value_proj"":1,""deberta.encoder.layer.8.attention.output.dense"":1}",112,117,117,856434,866423,866423,1032311,,,,,false,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed41/telemetry.jsonl,rank_telemetry.v1,greedy,41,0,1100,848.8953736330022,,5,5,greedy_importance,"[""deberta.encoder.layer.0.intermediate.dense"",""deberta.encoder.layer.1.attention.output.dense"",""deberta.encoder.layer.5.attention.self.value_proj"",""deberta.encoder.layer.7.attention.output.dense"",""deberta.encoder.layer.8.attention.self.value_proj""]",5,"{""deberta.encoder.layer.0.intermediate.dense"":1,""deberta.encoder.layer.1.attention.output.dense"":1,""deberta.encoder.layer.5.attention.self.value_proj"":1,""deberta.encoder.layer.7.attention.output.dense"":1,""deberta.encoder.layer.8.attention.self.value_proj"":1}",117,122,122,866423,876412,876412,1042300,,,,,false,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed41/telemetry.jsonl,rank_telemetry.v1,greedy,41,0,1200,927.0176555790003,,5,5,greedy_importance,"[""deberta.encoder.layer.2.attention.self.value_proj"",""deberta.encoder.layer.3.attention.output.dense"",""deberta.encoder.layer.5.intermediate.dense"",""deberta.encoder.layer.6.attention.output.dense"",""deberta.encoder.layer.7.attention.self.value_proj""]",5,"{""deberta.encoder.layer.2.attention.self.value_proj"":1,""deberta.encoder.layer.3.attention.output.dense"":1,""deberta.encoder.layer.5.intermediate.dense"":1,""deberta.encoder.layer.6.attention.output.dense"":1,""deberta.encoder.layer.7.attention.self.value_proj"":1}",122,127,127,876412,886401,886401,1052289,,,,,false,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed41/telemetry.jsonl,rank_telemetry.v1,greedy,41,0,1300,1004.2166142240003,,5,5,greedy_importance,"[""deberta.encoder.layer.0.attention.self.query_proj"",""deberta.encoder.layer.2.intermediate.dense"",""deberta.encoder.layer.9.attention.self.value_proj"",""deberta.encoder.layer.9.attention.output.dense"",""deberta.encoder.layer.9.intermediate.dense""]",5,"{""deberta.encoder.layer.0.attention.self.query_proj"":1,""deberta.encoder.layer.2.intermediate.dense"":1,""deberta.encoder.layer.9.attention.output.dense"":1,""deberta.encoder.layer.9.attention.self.value_proj"":1,""deberta.encoder.layer.9.intermediate.dense"":1}",127,132,132,886401,898694,898694,1064582,,,,,false,false,
NLU/output/glue/rte_allocator/greedy/ali_last_seed41/telemetry.jsonl,rank_telemetry.v1,greedy,41,0,1400,1081.4161774170007,,5,5,greedy_importance,"[""deberta.encoder.layer.0.attention.output.dense"",""deberta.encoder.layer.1.attention.self.value_proj"",""deberta.encoder.layer.1.intermediate.dense"",""deberta.encoder.layer.4.attention.output.dense"",""deberta.encoder.layer.11.attention.self.value_proj""]",5,"{""deberta.encoder.layer.0.attention.output.dense"":1,""deberta.encoder.layer.1.attention.self.value_proj"":1,""deberta.encoder.layer.1.intermediate.dense"":1,""deberta.encoder.layer.11.attention.self.value_proj"":1,""deberta.encoder.layer.4.attention.output.dense"":1}",132,137,137,898694,908683,908683,1074571,,,,,false,false,
