source_artifact,schema_version,method,seed,run_segment,global_step,wall_time_seconds,candidate_index,candidate_id,candidate_modules,candidate_size,candidate_cost,candidate_family,is_selected,calibration_gain_mean,calibration_gain_std,calibration_gain_lcb,calibration_gain_per_parameter,calibration_valid,invalid_reason,fold_gains
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed41_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,41,0,1500,1514.4792305070005,2,candidate_002,"[""deberta.encoder.layer.0.attention.self.value_proj"",""deberta.encoder.layer.1.intermediate.dense"",""deberta.encoder.layer.2.attention.output.dense"",""deberta.encoder.layer.3.intermediate.dense"",""deberta.encoder.layer.7.attention.output.dense""]",5,12293,global_ga,false,-6.162251035372416e-07,9.813132207471674e-06,-5.522791207273079e-06,-5.012813011772892e-11,true,,"[-1.0997522622346878e-05,1.2550503015518188e-05,-3.4016557037830353e-06]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed41_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,41,0,1500,1514.4792305070005,3,candidate_003,"[""deberta.encoder.layer.0.attention.self.value_proj""]",1,1537,greedy_neighborhood,false,1.4095567166805267e-06,3.170559393358403e-06,-1.7572297999867482e-07,9.170830947823857e-10,true,,"[8.279457688331604e-07,5.550682544708252e-06,-2.149958163499832e-06]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed41_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,41,0,1500,1514.4792305070005,4,candidate_004,"[""deberta.encoder.layer.0.attention.self.value_proj"",""deberta.encoder.layer.5.attention.self.value_proj"",""deberta.encoder.layer.7.attention.output.dense"",""deberta.encoder.layer.7.intermediate.dense""]",4,8452,global_ga,false,-6.080356736977895e-05,0.00011499059913841619,-0.00011829886693898704,-7.193985727612276e-09,true,,"[-0.00022298097610473633,9.88692045211792e-06,3.0683353543281555e-05]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed41_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,41,0,1500,1514.4792305070005,5,candidate_005,"[""deberta.encoder.layer.8.attention.self.value_proj""]",1,1537,greedy_neighborhood,false,-1.6090149680773418e-05,3.696986402462477e-05,-3.45750816930858e-05,-1.0468542407790123e-08,true,,"[-6.766710430383682e-05,2.280808985233307e-06,1.7115846276283264e-05]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed41_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,41,0,1500,1514.4792305070005,6,candidate_006,[],0,0,zero_rank,true,0.0,0.0,0.0,0.0,true,,"[0.0,0.0,0.0]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed41_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,41,0,1600,1616.3528755790003,0,candidate_000,"[""deberta.encoder.layer.0.attention.output.dense"",""deberta.encoder.layer.5.attention.self.value_proj"",""deberta.encoder.layer.6.attention.self.query_proj"",""deberta.encoder.layer.8.attention.self.value_proj"",""deberta.encoder.layer.9.intermediate.dense""]",5,9989,greedy_anchor,false,-0.03145357702548305,0.044711728394096296,-0.0538094412225312,-3.1488214060950093e-06,true,,"[-0.09468517452478409,-1.6082078218460083e-05,0.0003405255265533924]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed41_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,41,0,1600,1616.3528755790003,1,candidate_001,"[""deberta.encoder.layer.0.attention.output.dense""]",1,1537,greedy_neighborhood,false,0.008397983076671759,0.01181658511681304,0.002489690518265239,5.463879685537904e-06,true,,"[0.02510906010866165,-7.0938840508461e-06,9.198300540447235e-05]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed41_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,41,0,1600,1616.3528755790003,2,candidate_002,"[""deberta.encoder.layer.1.intermediate.dense"",""deberta.encoder.layer.2.intermediate.dense"",""deberta.encoder.layer.3.output.dense"",""deberta.encoder.layer.5.attention.output.dense"",""deberta.encoder.layer.11.output.dense""]",5,16901,global_ga,true,0.016744923933098715,0.023713912535178242,0.004887967665509594,9.907652762025156e-07,true,,"[0.050281453877687454,-4.873611032962799e-06,-4.1808467358350754e-05]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed41_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,41,0,1600,1616.3528755790003,3,candidate_003,"[""deberta.encoder.layer.5.attention.output.dense""]",1,1537,greedy_neighborhood,false,0.0009265563761194547,0.0012839958890080935,0.000284558431615408,6.028343370978885e-07,true,,"[0.002742275595664978,2.3189932107925415e-07,3.7161633372306824e-05]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed41_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,41,0,1600,1616.3528755790003,4,candidate_004,"[""deberta.encoder.layer.1.intermediate.dense"",""deberta.encoder.layer.8.attention.self.key_proj"",""deberta.encoder.layer.9.attention.output.dense""]",3,6915,global_ga,false,-0.0073492758286496,0.010211686348713176,-0.012455119003006188,-1.0628019998047143e-06,true,,"[-0.02179007977247238,-5.613081157207489e-06,-0.00025213463231921196]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed41_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,41,0,1600,1616.3528755790003,5,candidate_005,"[""deberta.encoder.layer.8.attention.self.value_proj""]",1,1537,greedy_neighborhood,false,-0.016411323721210163,0.023373349266707123,-0.028097998354563725,-1.0677504047631856e-05,true,,"[-0.049465931951999664,-5.8389268815517426e-06,0.00023779971525073051]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed41_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,41,0,1600,1616.3528755790003,6,candidate_006,[],0,0,zero_rank,false,0.0,0.0,0.0,0.0,true,,"[0.0,0.0,0.0]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed42_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,42,0,200,187.59194355699947,0,candidate_000,"[""deberta.encoder.layer.5.intermediate.dense"",""deberta.encoder.layer.9.attention.output.dense"",""deberta.encoder.layer.9.intermediate.dense"",""deberta.encoder.layer.10.intermediate.dense"",""deberta.encoder.layer.10.output.dense""]",5,16901,greedy_anchor,false,,,,,false,non_finite_calibration_gradient,"[""NaN""]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed42_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,42,0,200,187.59194355699947,1,candidate_001,"[""deberta.encoder.layer.5.intermediate.dense"",""deberta.encoder.layer.9.intermediate.dense""]",2,7682,greedy_neighborhood,false,0.006989707549413045,0.0404160318873935,-0.013218308394283704,9.098812222615263e-07,true,,"[0.03602093458175659,0.035112977027893066,-0.05016478896141052]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed42_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,42,0,200,187.59194355699947,2,candidate_002,"[""deberta.encoder.layer.5.attention.self.value_proj"",""deberta.encoder.layer.7.attention.output.dense"",""deberta.encoder.layer.9.attention.self.value_proj"",""deberta.encoder.layer.11.attention.self.value_proj"",""deberta.encoder.layer.11.output.dense""]",5,9989,global_ga,false,-0.004144772887229919,0.003898329860024019,-0.006093937817241929,-4.1493371581038337e-07,true,,"[-0.0026753246784210205,-0.0002777576446533203,-0.009481236338615417]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed42_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,42,0,200,187.59194355699947,3,candidate_003,"[""deberta.encoder.layer.9.attention.self.value_proj""]",1,1537,greedy_neighborhood,false,-0.0024223526318868003,0.0017252809344545535,-0.003284993099114077,-1.5760264358404685e-06,true,,"[-0.0017615258693695068,-0.0007187128067016602,-0.004786819219589233]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed42_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,42,0,200,187.59194355699947,4,candidate_004,"[""deberta.encoder.layer.0.intermediate.dense"",""deberta.encoder.layer.4.attention.self.value_proj"",""deberta.encoder.layer.5.intermediate.dense"",""deberta.encoder.layer.6.attention.self.query_proj""]",4,10756,global_ga,false,-0.030681838591893513,0.012179044515659754,-0.03677136084972339,-2.852532409064105e-06,true,,"[-0.019102752208709717,-0.025428861379623413,-0.04751390218734741]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed42_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,42,0,200,187.59194355699947,5,candidate_005,"[""deberta.encoder.layer.5.intermediate.dense""]",1,3841,greedy_neighborhood,false,-0.028524339199066162,0.011347937165857297,-0.03419830778199481,-7.4262794061614584e-06,true,,"[-0.017810851335525513,-0.023533165454864502,-0.04422900080680847]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed42_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,42,0,200,187.59194355699947,6,candidate_006,[],0,0,zero_rank,true,0.0,0.0,0.0,0.0,true,,"[0.0,0.0,0.0]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed42_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,42,0,300,292.9720306829995,0,candidate_000,"[""deberta.encoder.layer.5.intermediate.dense"",""deberta.encoder.layer.6.attention.output.dense"",""deberta.encoder.layer.8.intermediate.dense"",""deberta.encoder.layer.9.attention.output.dense"",""deberta.encoder.layer.9.intermediate.dense""]",5,14597,greedy_anchor,false,-0.07610002905130386,0.009911681624781994,-0.08105586986369485,-5.213402003925729e-06,true,,"[-0.08133421838283539,-0.06222173571586609,-0.08474413305521011]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed42_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,42,0,300,292.9720306829995,1,candidate_001,"[""deberta.encoder.layer.5.intermediate.dense"",""deberta.encoder.layer.9.attention.output.dense""]",2,5378,greedy_neighborhood,false,-0.01654974619547526,0.008752315773869711,-0.020925904082410116,-3.0773049824238123e-06,true,,"[-0.028736397624015808,-0.012332238256931305,-0.008580602705478668]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed42_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,42,0,300,292.9720306829995,2,candidate_002,"[""deberta.encoder.layer.1.attention.self.query_proj"",""deberta.encoder.layer.1.output.dense"",""deberta.encoder.layer.2.output.dense"",""deberta.encoder.layer.5.attention.self.query_proj"",""deberta.encoder.layer.8.output.dense""]",5,14597,global_ga,false,6.507585446039836e-05,0.00016433058625283116,-1.708943866601722e-05,4.458166367089016e-09,true,,"[6.35683536529541e-05,0.0002670884132385254,-0.00013542920351028442]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed42_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,42,0,300,292.9720306829995,3,candidate_003,"[""deberta.encoder.layer.5.attention.self.query_proj""]",1,1537,greedy_neighborhood,false,5.4933130741119385e-05,0.00021571635649750517,-5.29250475076332e-05,3.5740488445751066e-08,true,,"[0.00024734437465667725,0.0001637488603591919,-0.000246293842792511]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed42_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,42,0,300,292.9720306829995,4,candidate_004,"[""deberta.encoder.layer.5.attention.self.query_proj"",""deberta.encoder.layer.9.attention.output.dense"",""deberta.encoder.layer.9.intermediate.dense""]",3,6915,global_ga,false,-0.06391116480032603,0.01989792823001984,-0.07386012891533596,-9.242395488116564e-06,true,,"[-0.0878526121377945,-0.06474655866622925,-0.039134323596954346]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed42_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,42,0,300,292.9720306829995,5,candidate_005,"[""deberta.encoder.layer.5.intermediate.dense""]",1,3841,greedy_neighborhood,false,-0.003503230710824331,0.0007291031013327966,-0.003867782261490729,-9.120621480927704e-07,true,,"[-0.0031341910362243652,-0.0028539374470710754,-0.004521563649177551]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed42_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,42,0,300,292.9720306829995,6,candidate_006,[],0,0,zero_rank,true,0.0,0.0,0.0,0.0,true,,"[0.0,0.0,0.0]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed43_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,43,0,200,190.66784459100018,0,candidate_000,"[""deberta.encoder.layer.5.intermediate.dense"",""deberta.encoder.layer.8.attention.self.value_proj"",""deberta.encoder.layer.8.intermediate.dense"",""deberta.encoder.layer.9.intermediate.dense"",""deberta.encoder.layer.10.intermediate.dense""]",5,16901,greedy_anchor,false,0.05850577354431152,0.1182270599695521,-0.0006077564404645269,3.4616752585238463e-06,true,,"[0.1264125406742096,0.156870037317276,-0.10776525735855103]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed43_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,43,0,200,190.66784459100018,1,candidate_001,"[""deberta.encoder.layer.8.attention.self.value_proj""]",1,1537,greedy_neighborhood,false,0.030260632435480755,0.009888756970734592,0.025316253950113457,1.9688114792115e-05,true,,"[0.04364013671875,0.027095496654510498,0.020046263933181763]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed43_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,43,0,200,190.66784459100018,2,candidate_002,"[""deberta.encoder.layer.1.output.dense"",""deberta.encoder.layer.2.attention.self.value_proj"",""deberta.encoder.layer.9.attention.self.query_proj"",""deberta.encoder.layer.11.attention.self.key_proj"",""deberta.encoder.layer.11.intermediate.dense""]",5,12293,global_ga,false,-0.001125266154607137,0.0014172022209880972,-0.0018338672651011857,-9.153714753169584e-08,true,,"[0.0006589889526367188,-0.0028079748153686523,-0.0012268126010894775]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed43_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,43,0,200,190.66784459100018,3,candidate_003,"[""deberta.encoder.layer.9.attention.self.query_proj""]",1,1537,greedy_neighborhood,false,0.0005036294460296631,0.000413643674489148,0.0002968076087850891,3.2767042682476454e-07,true,,"[0.0009686946868896484,0.0005784034729003906,-3.6209821701049805e-05]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed43_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,43,0,200,190.66784459100018,4,candidate_004,"[""deberta.encoder.layer.5.attention.self.key_proj"",""deberta.encoder.layer.6.intermediate.dense"",""deberta.encoder.layer.9.attention.self.query_proj"",""deberta.encoder.layer.10.intermediate.dense""]",4,10756,global_ga,false,0.1286020278930664,0.09681082137926661,0.0801966172034331,1.1956306051791224e-05,true,,"[0.19900214672088623,0.195094496011734,-0.00829055905342102]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed43_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,43,0,200,190.66784459100018,5,candidate_005,"[""deberta.encoder.layer.8.attention.self.value_proj"",""deberta.encoder.layer.10.intermediate.dense""]",2,5378,greedy_neighborhood,true,0.1411245365937551,0.10471113348650336,0.08876896985050342,2.6241081553320024e-05,true,,"[0.21206793189048767,0.21822240948677063,-0.006916731595993042]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed43_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,43,0,200,190.66784459100018,6,candidate_006,[],0,0,zero_rank,false,0.0,0.0,0.0,0.0,true,,"[0.0,0.0,0.0]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed43_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,43,0,300,294.421161667,0,candidate_000,"[""deberta.encoder.layer.4.attention.output.dense"",""deberta.encoder.layer.5.intermediate.dense"",""deberta.encoder.layer.8.intermediate.dense"",""deberta.encoder.layer.9.intermediate.dense"",""deberta.encoder.layer.10.intermediate.dense""]",5,16901,greedy_anchor,false,-0.17893496652444205,0.021182818545579633,-0.18952637579723186,-1.0587241377696116e-05,true,,"[-0.16304370760917664,-0.20887306332588196,-0.16488812863826752]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed43_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,43,0,300,294.421161667,1,candidate_001,"[""deberta.encoder.layer.8.intermediate.dense""]",1,3841,greedy_neighborhood,false,-0.04348356028397878,0.012152347696087239,-0.0495597341320224,-1.1320895674037694e-05,true,,"[-0.03371526300907135,-0.03612211346626282,-0.06061330437660217]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed43_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,43,0,300,294.421161667,2,candidate_002,"[""deberta.encoder.layer.2.output.dense"",""deberta.encoder.layer.4.output.dense"",""deberta.encoder.layer.7.output.dense"",""deberta.encoder.layer.8.output.dense"",""deberta.encoder.layer.11.intermediate.dense""]",5,19205,global_ga,false,-0.0010465582211812337,0.0004797333674279541,-0.0012864249048952106,-5.449404952779139e-08,true,,"[-0.001624569296836853,-0.0004499107599258423,-0.0010651946067810059]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed43_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,43,0,300,294.421161667,3,candidate_003,"[""deberta.encoder.layer.2.attention.output.dense""]",1,1537,greedy_neighborhood,false,-3.8792689641316734e-05,0.0010486660364864783,-0.0005631257078845559,-2.523922553111043e-08,true,,"[-0.0014412254095077515,0.0002447664737701416,0.0010800808668136597]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed43_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,43,0,300,294.421161667,4,candidate_004,"[""deberta.encoder.layer.4.attention.output.dense"",""deberta.encoder.layer.5.attention.self.key_proj"",""deberta.encoder.layer.8.intermediate.dense"",""deberta.encoder.layer.10.attention.output.dense""]",4,8452,global_ga,false,-0.08377014100551605,0.01186646642497963,-0.08970337421800587,-9.911280289341701e-06,true,,"[-0.07944700121879578,-0.07188883423805237,-0.09997458755970001]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed43_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,43,0,300,294.421161667,5,candidate_005,"[""deberta.encoder.layer.5.intermediate.dense""]",1,3841,greedy_neighborhood,true,0.022505176564057667,0.013148833585561355,0.01593075977127699,5.859197230944459e-06,true,,"[0.04097367823123932,0.015148043632507324,0.011393807828426361]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed43_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,43,0,300,294.421161667,6,candidate_006,[],0,0,zero_rank,false,0.0,0.0,0.0,0.0,true,,"[0.0,0.0,0.0]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed43_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,43,0,400,398.6082903780007,0,candidate_000,"[""deberta.encoder.layer.4.attention.output.dense"",""deberta.encoder.layer.6.attention.self.value_proj"",""deberta.encoder.layer.7.attention.self.value_proj"",""deberta.encoder.layer.8.intermediate.dense"",""deberta.encoder.layer.9.intermediate.dense""]",5,12293,greedy_anchor,false,-0.04252136622865995,0.025708215386251627,-0.05537547392178577,-3.4589901756007444e-06,true,,"[-0.03419680893421173,-0.016034096479415894,-0.07733319327235222]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed43_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,43,0,400,398.6082903780007,1,candidate_001,"[""deberta.encoder.layer.7.attention.self.value_proj"",""deberta.encoder.layer.8.intermediate.dense""]",2,5378,greedy_neighborhood,false,0.003912530839443207,0.011352929597366494,-0.0017639339592400403,7.275066640838987e-07,true,,"[-0.0030863359570503235,0.01992577314376831,-0.005101844668388367]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed43_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,43,0,400,398.6082903780007,2,candidate_002,"[""deberta.encoder.layer.0.attention.output.dense"",""deberta.encoder.layer.0.output.dense"",""deberta.encoder.layer.7.output.dense"",""deberta.encoder.layer.8.output.dense"",""deberta.encoder.layer.9.output.dense""]",5,16901,global_ga,false,0.00016837939620018005,0.0001955277122315093,7.06155400844254e-05,9.96268837347968e-09,true,,"[5.9217214584350586e-05,0.0004429817199707031,2.93925404548645e-06]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed43_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,43,0,400,398.6082903780007,3,candidate_003,"[""deberta.encoder.layer.0.attention.output.dense""]",1,1537,greedy_neighborhood,false,-4.3682754039764404e-05,0.00016646142226885705,-0.00012691346517419293,-2.8420789876229282e-08,true,,"[0.0001555606722831726,-0.0002518892288208008,-3.471970558166504e-05]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed43_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,43,0,400,398.6082903780007,4,candidate_004,"[""deberta.encoder.layer.0.attention.self.value_proj"",""deberta.encoder.layer.6.attention.self.value_proj"",""deberta.encoder.layer.8.attention.self.value_proj""]",3,4611,global_ga,true,0.0045583707590897875,0.006999962630968648,0.0010583894436054634,9.885861546497045e-07,true,,"[-0.000531323254108429,0.014456480741500854,-0.00025004521012306213]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed43_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,43,0,400,398.6082903780007,5,candidate_005,"[""deberta.encoder.layer.8.intermediate.dense""]",1,3841,greedy_neighborhood,false,-0.0007696573932965597,0.008765876393251477,-0.005152595589922298,-2.003794306942358e-07,true,,"[-0.00879736989736557,0.011425137519836426,-0.004936739802360535]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed43_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,43,0,400,398.6082903780007,6,candidate_006,[],0,0,zero_rank,false,0.0,0.0,0.0,0.0,true,,"[0.0,0.0,0.0]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed43_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,43,0,500,504.4839580879998,0,candidate_000,"[""deberta.encoder.layer.1.intermediate.dense"",""deberta.encoder.layer.4.attention.output.dense"",""deberta.encoder.layer.4.intermediate.dense"",""deberta.encoder.layer.7.attention.self.value_proj"",""deberta.encoder.layer.8.intermediate.dense""]",5,14597,greedy_anchor,false,-0.005875864376624425,0.006130856347046919,-0.008941292550147884,-4.025391776820186e-07,true,,"[-0.014510579407215118,-0.0008785277605056763,-0.002238485962152481]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed43_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,43,0,500,504.4839580879998,1,candidate_001,"[""deberta.encoder.layer.4.intermediate.dense"",""deberta.encoder.layer.8.intermediate.dense""]",2,7682,greedy_neighborhood,false,-0.005823108057181041,0.00821543061265807,-0.009930823363510075,-7.580197939574383e-07,true,,"[-0.01742391288280487,-0.0005758292973041534,0.0005304180085659027]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed43_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,43,0,500,504.4839580879998,2,candidate_002,"[""deberta.encoder.layer.1.output.dense"",""deberta.encoder.layer.2.attention.output.dense"",""deberta.encoder.layer.7.intermediate.dense"",""deberta.encoder.layer.8.output.dense"",""deberta.encoder.layer.10.attention.output.dense""]",5,14597,global_ga,false,-0.0017338755230108898,0.0026574488368364835,-0.0030625999414291318,-1.1878300493326641e-07,true,,"[-0.005327928811311722,-0.000888235867023468,0.0010145381093025208]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed43_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,43,0,500,504.4839580879998,3,candidate_003,"[""deberta.encoder.layer.2.attention.output.dense""]",1,1537,greedy_neighborhood,false,-0.00022759785254796347,0.00011303104308714035,-0.00028411337409153364,-1.4807927947167434e-07,true,,"[-0.0003178119659423828,-6.821006536483765e-05,-0.0002967715263366699]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed43_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,43,0,500,504.4839580879998,4,candidate_004,"[""deberta.encoder.layer.2.attention.output.dense"",""deberta.encoder.layer.4.attention.output.dense"",""deberta.encoder.layer.5.intermediate.dense""]",3,6915,global_ga,false,-0.00019741679231325784,0.0004944232765480865,-0.00044462843058730114,-2.8549066133515234e-08,true,,"[0.0004853978753089905,-0.00040842220187187195,-0.0006692260503768921]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed43_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,43,0,500,504.4839580879998,5,candidate_005,"[""deberta.encoder.layer.8.intermediate.dense""]",1,3841,greedy_neighborhood,false,-0.014066305011510849,0.02012716065244715,-0.024129885337734424,-3.6621465794092293e-06,true,,"[-0.04252900183200836,-8.00304114818573e-05,0.0004101172089576721]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed43_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,43,0,500,504.4839580879998,6,candidate_006,[],0,0,zero_rank,true,0.0,0.0,0.0,0.0,true,,"[0.0,0.0,0.0]"
NLU/output/glue/rte_allocator/genetic_budgeted_calibrated/ali_last_seed43_budget0.94/telemetry.jsonl,rank_telemetry.v1,genetic_budgeted_calibrated,43,0,600,609.1865338160005,0,candidate_000,"[""deberta.encoder.layer.4.intermediate.dense"",""deberta.encoder.layer.5.attention.output.dense"",""deberta.encoder.layer.6.intermediate.dense"",""deberta.encoder.layer.7.attention.self.value_proj"",""deberta.encoder.layer.8.intermediate.dense""]",5,14597,greedy_anchor,false,0.006015206376711528,0.015574539304594154,-0.0017720632755855491,4.120851117840329e-07,true,,"[-0.008718591183423996,0.02756081521511078,-0.0007966049015522003]"
